bld_key,sido_cd,sigungu_cd,admin_dong_cd,address,lat,lng,house_type_cd,floor_count,unit_count,use_apr_day,install_day,install_year,detector_model,grid_id,region_type_cd,lambda_i,rr_i,score,risk_level_cd,order_key,is_explore,is_estimated,basis,rx_code_cd,score_version,computed_at
104318760,26,26710,2671025900,부산광역시 기장군 일광읍 삼성리 86-16번지 86-16,35.256333,129.226815,detached,1,1,,,,,마라57a97a,BUFFER,0.000182,1.36,30.21,ok,52730,False,True,미보급 · 동선 52730,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10321100173284,26,26230,2623071000,부산광역시 부산진구 엄광로 307-1 (가야동),35.155189,129.043417,multi-unit,4,8,20080117,,,,마라40b85b,URBAN,0.000285,0.994454,30.2,ok,52731,False,False,미보급 · 동선 52731,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022114102,11,11620,1162058500,서울특별시 관악구 관악로 154-16 (봉천동),37.478798,126.953333,detached,2,1,19871212,,,,다사51b42a,URBAN,0.00014,2.589875,30.19,ok,52732,False,False,미보급 · 동선 52732,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032146956,26,26230,2623071000,부산광역시 부산진구 엄광로312번길 13-5 (가야동),35.154318,129.043405,multi-unit,4,4,20020320,,,,마라40b85a,URBAN,0.000258,1.095911,30.19,ok,52733,False,False,미보급 · 동선 52733,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032146957,26,26230,2623071000,부산광역시 부산진구 엄광로312번길 13-5 (가야동),35.154318,129.043405,multi-unit,4,8,20020320,,,,마라40b85a,URBAN,0.000258,1.095911,30.19,ok,52734,False,False,미보급 · 동선 52734,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032147296,26,26230,2623071000,부산광역시 부산진구 가야대로552번길 115-1 (가야동),35.148928,129.034046,multi-unit,4,14,20030318,,,,마라39b84b,URBAN,0.000262,1.077908,30.19,ok,52735,True,False,미보급 · 동선 52735,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100270882,26,26710,2671025600,부산광역시 기장군 모전로 78 (정관읍 모전리),35.33583,129.168618,multi-family,3,2,20190808,,,,마마51b05b,URBAN,0.000285,1.528101,30.19,ok,52736,False,False,미보급 · 동선 52736,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032146108,26,26230,2623072000,부산광역시 부산진구 엄광로147번길 22-15 (가야동),35.148683,129.031914,multi-unit,2,1,19881010,,,,마라39b84b,URBAN,0.000206,1.371065,30.18,ok,52737,False,False,미보급 · 동선 52737,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111426,26,26710,2671025600,부산광역시 기장군 구연2로 57 (정관읍 매학리),35.32098,129.182999,multi-family,3,2,20060926,,,,마마52b04a,URBAN,0.000223,1.893535,30.18,ok,52738,False,False,미보급 · 동선 52738,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100236847,26,26710,2671025600,부산광역시 기장군 모전2길 14 (정관읍 모전리),35.335325,129.169595,multi-family,3,4,20150401,,,,마마51b05b,URBAN,0.000265,1.643091,30.18,ok,52739,False,False,미보급 · 동선 52739,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043110890,26,26710,2671025900,부산광역시 기장군 일광읍 원리 104번지 104,35.303726,129.239529,detached,1,1,,,,,마마58a02a,BUFFER,0.000212,1.36,30.18,ok,52740,False,True,미보급 · 동선 52740,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022130291,11,11620,1162059500,서울특별시 관악구 청룡8길 24 (봉천동),37.480094,126.944705,multi-unit,4,8,19941022,,,,다사50b42a,URBAN,0.000242,1.23994,30.17,ok,52741,True,False,미보급 · 동선 52741,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116755,26,26230,2623051000,부산광역시 부산진구 동천로 125 (부전동),35.159976,129.062093,detached,1,1,,,,,마라42a86a,URBAN,0.000199,1.36,30.17,ok,52742,False,False,미보급 · 동선 52742,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138401,26,26230,2623066000,부산광역시 부산진구 백양순환로119번길 36 (부암동),35.171315,129.041005,multi-unit,1,2,19850126,,,,마라40a87a,URBAN,0.000257,1.458381,30.16,ok,52743,False,False,미보급 · 동선 52743,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100233333,11,11620,1162056500,서울특별시 관악구 은천로33길 14 (봉천동),37.4877,126.95214,multi-unit,4,8,20150723,,,,다사51b43a,URBAN,0.000345,0.877417,30.16,ok,52744,False,False,미보급 · 동선 52744,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032113859,26,26230,2623060000,부산광역시 부산진구 동성로25번길 21 (전포동),35.15266,129.067161,detached,1,1,,,,,마라42b85a,URBAN,0.000261,1.36,30.16,ok,52745,False,False,미보급 · 동선 52745,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022119757,11,11620,1162061500,서울특별시 관악구 봉천로49다길 8-2 (봉천동),37.483158,126.951636,multi-family,2,5,19921231,,,,다사51b42b,URBAN,0.000152,2.380654,30.15,ok,52746,False,False,미보급 · 동선 52746,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022127821,11,11620,1162071500,서울특별시 관악구 난향길 51 (신림동),37.462551,126.916345,multi-unit,5,8,20030522,,,,다사48a40b,URBAN,0.000323,1.074716,30.15,ok,52747,False,False,미보급 · 동선 52747,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116140,26,26230,2623061000,부산광역시 부산진구 진남로356번길 66-3 (전포동),35.158708,129.072489,multi-unit,4,4,20040213,,,,마라43a85b,URBAN,0.000265,1.061702,30.15,ok,52748,False,False,미보급 · 동선 52748,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000007345381,26,26710,2671025600,부산광역시 기장군 달산4길 78 (정관읍 달산리),35.317346,129.179324,multi-family,4,13,20260511,,,,마마52b03b,URBAN,0.000297,1.365347,30.15,ok,52749,False,False,미보급 · 동선 52749,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100172324,26,26710,2671025000,부산광역시 기장군 차성서로109번길 29-8 (기장읍 대라리),35.243191,129.207068,multi-family,2,2,20080117,,,,마라55a95b,URBAN,0.000165,1.852681,30.14,ok,52750,False,False,미보급 · 동선 52750,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022113032,11,11620,1162061500,서울특별시 관악구 봉천로49길 16 (봉천동),37.483169,126.952115,multi-family,3,1,19901214,,,,다사51b42b,URBAN,0.000147,2.463313,30.13,ok,52751,False,False,미보급 · 동선 52751,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032119501,26,26230,2623051000,부산광역시 부산진구 부전로95번길 22-1 (부전동),35.158831,129.053509,detached,3,1,,,,,마라41a85b,URBAN,0.000235,1.36,30.13,ok,52752,False,False,미보급 · 동선 52752,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032119532,26,26230,2623051000,부산광역시 부산진구 가야대로747번길 28-15 (부전동),35.159282,129.053499,detached,1,1,,,,,마라41a85b,URBAN,0.000235,1.36,30.13,ok,52753,False,False,미보급 · 동선 52753,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111029,26,26710,2671025900,부산광역시 기장군 일광읍 원리 산12번지 12,35.302846,129.244462,detached,1,1,,,,,마마58b02a,BUFFER,0.000211,1.36,30.13,ok,52754,False,True,미보급 · 동선 52754,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111028,26,26710,2671025900,부산광역시 기장군 일광읍 원리 산12번지 12,35.302846,129.244462,detached,1,1,,,,,마마58b02a,BUFFER,0.000211,1.36,30.13,ok,52755,False,True,미보급 · 동선 52755,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022129682,11,11620,1162057500,서울특별시 관악구 봉천로53길 4-17 (봉천동),37.481953,126.954767,multi-family,2,3,19930617,,,,다사51b42b,URBAN,0.000153,2.362474,30.12,ok,52756,False,False,미보급 · 동선 52756,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032125401,26,26230,2623078000,부산광역시 부산진구 신암로99번길 15 (범천동),35.149765,129.051527,detached,3,1,19960224,,,,마라41a84b,URBAN,0.000115,2.258949,30.12,ok,52757,False,False,미보급 · 동선 52757,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032134353,26,26230,2623055000,부산광역시 부산진구 성지로104번가길 12 (초읍동),35.181832,129.053849,multi-unit,4,10,20020404,,,,마라41a88a,URBAN,0.00029,1.095162,30.12,ok,52758,False,False,미보급 · 동선 52758,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100243442,26,26710,2671025000,부산광역시 기장군 내리1길 17-3 (기장읍 내리),35.208963,129.207318,detached,1,1,20160216,,,,마라55a91b,URBAN,0.000185,1.619199,30.12,ok,52759,False,False,미보급 · 동선 52759,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100243441,26,26710,2671025000,부산광역시 기장군 내리1길 17-3 (기장읍 내리),35.208963,129.207318,multi-family,1,1,20160216,,,,마라55a91b,URBAN,0.000185,1.619199,30.12,ok,52760,False,False,미보급 · 동선 52760,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032139001,26,26230,2623068000,부산광역시 부산진구 가야대로703번라길 6-6 (당감동),35.158417,129.04734,detached,1,1,,,,,마라40b85b,URBAN,0.000208,1.36,30.12,ok,52761,False,False,미보급 · 동선 52761,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022131623,11,11620,1162061500,서울특별시 관악구 관악로25길 21 (봉천동),37.485088,126.954093,multi-unit,3,4,19851213,,,,다사51b43a,URBAN,0.00021,1.437175,30.11,ok,52762,False,False,미보급 · 동선 52762,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022126548,11,11620,1162061500,서울특별시 관악구 중앙1나길 24 (봉천동),37.483458,126.952312,multi-family,2,5,19931231,,,,다사51b42b,URBAN,0.000154,2.341332,30.11,ok,52763,False,False,미보급 · 동선 52763,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104313403,26,26710,2671025000,부산광역시 기장군 대청로 7 (기장읍 대라리),35.238155,129.21062,multi-unit,1,1,20041108,,,,마라55b94b,URBAN,0.000341,1.048749,30.11,ok,52764,False,False,미보급 · 동선 52764,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104313406,26,26710,2671025000,부산광역시 기장군 대청로 7 (기장읍 대라리),35.238155,129.21062,multi-unit,1,1,20041108,,,,마라55b94b,URBAN,0.000341,1.048749,30.11,ok,52765,False,False,미보급 · 동선 52765,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104313405,26,26710,2671025000,부산광역시 기장군 대청로 7 (기장읍 대라리),35.238155,129.21062,row-house,1,1,20041108,,,,마라55b94b,URBAN,0.000341,1.048749,30.11,ok,52766,False,False,미보급 · 동선 52766,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104313404,26,26710,2671025000,부산광역시 기장군 대청로 7 (기장읍 대라리),35.238155,129.21062,row-house,1,1,20041108,,,,마라55b94b,URBAN,0.000341,1.048749,30.11,ok,52767,False,False,미보급 · 동선 52767,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100225321,11,11620,1162058500,서울특별시 관악구 관악로12길 58-6 (봉천동),37.47748,126.9554,detached,3,1,20140723,,,,다사51b42a,URBAN,0.000218,1.662093,30.11,ok,52768,False,False,미보급 · 동선 52768,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138849,26,26230,2623068000,부산광역시 부산진구 가야대로703번나길 12 (당감동),35.158488,129.047778,detached,1,1,,,,,마라40b85b,URBAN,0.000208,1.36,30.11,ok,52769,False,False,미보급 · 동선 52769,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138408,26,26230,2623066000,부산광역시 부산진구 당감로106번길 56 (부암동),35.171339,129.040653,multi-unit,1,2,19850126,,,,마라40a87a,URBAN,0.000256,1.458381,30.1,ok,52770,False,False,미보급 · 동선 52770,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103218559,26,26230,2623056000,부산광역시 부산진구 진남로 484-6 (양정동),35.167147,129.070389,detached,1,1,19850629,,,,마라43a86b,URBAN,0.000128,2.697957,30.1,ok,52771,False,False,미보급 · 동선 52771,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103218614,26,26230,2623056000,부산광역시 부산진구 양정동 418-239번지 418-239,35.16755,129.070277,detached,1,1,19850629,,,,마라43a86b,URBAN,0.000128,2.697957,30.1,ok,52772,False,True,미보급 · 동선 52772,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100245881,26,26710,2671025600,부산광역시 기장군 모전2길 1-6 (정관읍 모전리),35.335132,129.168433,multi-family,3,3,20160603,,,,마마51b05b,URBAN,0.000269,1.611239,30.1,ok,52773,False,False,미보급 · 동선 52773,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116721,26,26230,2623051000,부산광역시 부산진구 부전동 91번지 91,35.160439,129.061797,detached,1,1,,,,,마라42a86a,URBAN,0.000199,1.36,30.08,ok,52774,False,True,미보급 · 동선 52774,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022115487,11,11620,1162057500,서울특별시 관악구 행운1나길 24 (봉천동),37.482165,126.954988,multi-family,3,6,19950703,,,,다사51b42b,URBAN,0.000158,2.283407,30.07,ok,52775,False,False,미보급 · 동선 52775,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111585,26,26710,2671025600,부산광역시 기장군 구연로 36 (정관읍 매학리),35.321183,129.18308,detached,3,1,20040917,,,,마마52b04a,URBAN,0.000215,1.958476,30.07,ok,52776,False,False,미보급 · 동선 52776,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100250422,26,26710,2671025600,부산광역시 기장군 달산4길 50 (정관읍 달산리),35.317703,129.177811,multi-family,4,13,20170112,,,,마마52b03b,URBAN,0.000254,1.594926,30.07,ok,52777,False,False,미보급 · 동선 52777,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032135253,26,26230,2623064000,부산광역시 부산진구 백양대로18번길 17-8 (부암동),35.163505,129.046982,multi-unit,2,1,19880719,,,,마라40b86a,URBAN,0.000221,1.376268,30.05,ok,52778,False,False,미보급 · 동선 52778,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022113517,11,11620,1162059500,서울특별시 관악구 쑥고개로22길 56 (봉천동),37.476878,126.947368,multi-family,2,5,19950809,,,,다사51a42a,URBAN,0.000158,2.279555,30.05,ok,52779,False,False,미보급 · 동선 52779,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032147095,26,26230,2623071000,부산광역시 부산진구 엄광로 252 (가야동),35.152928,129.038511,row-house,4,12,20000626,,,,마라40a85a,URBAN,0.00025,1.127976,30.05,ok,52780,False,False,미보급 · 동선 52780,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032147094,26,26230,2623071000,부산광역시 부산진구 엄광로 252 (가야동),35.152928,129.038511,multi-unit,4,4,20000626,,,,마라40a85a,URBAN,0.00025,1.127976,30.05,ok,52781,False,False,미보급 · 동선 52781,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103219381,26,26230,2623056000,부산광역시 부산진구 범양로117번길 21-2 (양정동),35.173496,129.064464,multi-unit,4,4,20021012,,,,마라42a87b,URBAN,0.000259,1.085658,30.05,ok,52782,False,False,미보급 · 동선 52782,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111582,26,26710,2671025600,부산광역시 기장군 구연2로 63 (정관읍 매학리),35.321213,129.182387,multi-family,3,2,20040221,,,,마마52b04a,URBAN,0.000212,1.977243,30.05,ok,52783,False,False,미보급 · 동선 52783,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104314008,26,26710,2671025000,부산광역시 기장군 차성동로 8 (기장읍 청강리),35.238454,129.21665,multi-unit,4,8,,,,,마라56a95a,URBAN,0.000365,0.73,30.05,ok,52784,False,False,미보급 · 동선 52784,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022116080,11,11620,1162059500,서울특별시 관악구 관악로11길 35-16 (봉천동),37.47728,126.949628,multi-family,2,7,19951128,,,,다사51a42a,URBAN,0.000159,2.268038,30.04,ok,52785,False,False,미보급 · 동선 52785,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103219294,26,26230,2623057000,부산광역시 부산진구 양정로 16-5 (양정동),35.172461,129.07418,multi-unit,4,19,20030207,,,,마라43a87a,URBAN,0.00028,1.079828,30.04,ok,52786,True,False,미보급 · 동선 52786,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043114297,26,26710,2671033000,부산광역시 기장군 안평로11번길 34-1 (철마면 안평리),35.236818,129.176954,detached,1,1,20070713,,,,마라52b94b,BUFFER,0.000208,1.868643,30.03,ok,52787,False,False,미보급 · 동선 52787,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100265181,26,26710,2671025000,부산광역시 기장군 석산1길 49-5 (기장읍 석산리),35.202775,129.210576,detached,1,1,20181113,,,,마라55b91a,URBAN,0.000193,1.546903,30.03,ok,52788,False,False,미보급 · 동선 52788,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102215386,11,11620,1162059500,서울특별시 관악구 관악로11가길 1 (봉천동),37.47818,126.949156,multi-family,3,7,19940808,,,,다사51a42a,URBAN,0.000156,2.317945,30.02,ok,52789,False,False,미보급 · 동선 52789,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116034,26,26230,2623061000,부산광역시 부산진구 동성로112번가길 26-3 (전포동),35.163679,129.068533,multi-unit,4,8,20040727,,,,마라42b86b,URBAN,0.000256,1.053738,30.02,ok,52790,False,False,미보급 · 동선 52790,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022110316,11,11620,1162058500,서울특별시 관악구 남부순환로228길 27 (봉천동),37.478545,126.95495,detached,3,1,20050801,,,,다사51b42a,URBAN,0.000187,1.930262,30.02,ok,52791,False,False,미보급 · 동선 52791,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022123219,11,11620,1162059500,서울특별시 관악구 청룡6길 8 (봉천동),37.480553,126.945526,row-house,4,18,19951114,,,,다사50b42b,URBAN,0.000245,1.218181,30.01,ok,52792,False,False,미보급 · 동선 52792,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10321100190849,26,26230,2623072000,부산광역시 부산진구 가야대로498번가길 8-5 (가야동),35.151556,129.027172,multi-unit,5,4,20110905,,,,마라39a85a,URBAN,0.000341,0.936024,30.01,ok,52793,False,False,미보급 · 동선 52793,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100247572,11,11620,1162071500,서울특별시 관악구 난곡로9길 12-4 (신림동),37.464755,126.918365,detached,4,1,20170306,,,,다사48b40b,URBAN,0.000217,1.591074,30.01,ok,52794,False,False,미보급 · 동선 52794,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116216,26,26230,2623060000,부산광역시 부산진구 서전로58번길 15-33 (전포동),35.157533,129.066858,multi-unit,4,8,20010914,,,,마라42b85b,URBAN,0.000319,1.105303,30.0,ok,52795,False,False,미보급 · 동선 52795,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1043111584,26,26710,2671025600,부산광역시 기장군 구연로 34 (정관읍 매학리),35.321247,129.182944,multi-family,2,4,20040127,,,,마마52b04a,URBAN,0.000212,1.9795,30.0,ok,52796,False,False,미보급 · 동선 52796,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10321100186833,26,26230,2623067000,부산광역시 부산진구 백양대로136번길 98 (당감동),35.164175,129.033694,detached,2,1,20110421,,,,마라39b86b,URBAN,0.000174,1.754762,30.0,ok,52797,True,False,미보급 · 동선 52797,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100290881,26,26710,2671025000,부산광역시 기장군 공수해안길 21-10 (기장읍 시랑리),35.185164,129.211989,detached,1,1,20211203,,,,마라55b89a,URBAN,0.000193,1.470101,30.0,ok,52798,False,False,미보급 · 동선 52798,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138178,26,26230,2623064000,부산광역시 부산진구 가야대로727번길 3-3 (부암동),35.158112,129.050997,detached,1,1,,,,,마라41a85b,URBAN,0.000234,1.36,30.0,ok,52799,False,False,미보급 · 동선 52799,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022135133,11,11620,1162057500,서울특별시 관악구 관악로 208-40 (봉천동),37.483113,126.954833,detached,4,1,19921029,,,,다사51b42b,URBAN,0.000151,2.387507,29.99,ok,52800,False,False,미보급 · 동선 52800,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032116118,26,26230,2623061000,부산광역시 부산진구 진남로356번길 122 (전포동),35.160763,129.070648,multi-unit,3,4,20000401,,,,마라43a86a,URBAN,0.000304,1.132411,29.98,ok,52801,False,False,미보급 · 동선 52801,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100265441,26,26710,2671025600,부산광역시 기장군 모전2길 15-5 (정관읍 모전리),35.3357,129.16934,multi-family,3,3,20181203,,,,마마51b05b,URBAN,0.000279,1.545492,29.98,ok,52802,True,False,미보급 · 동선 52802,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558138,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52803,False,False,미보급 · 동선 52803,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558137,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52804,False,False,미보급 · 동선 52804,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558134,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52805,False,False,미보급 · 동선 52805,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558157,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52806,False,False,미보급 · 동선 52806,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558142,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52807,False,False,미보급 · 동선 52807,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558141,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,row-house,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52808,False,False,미보급 · 동선 52808,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558143,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52809,False,False,미보급 · 동선 52809,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558133,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52810,False,False,미보급 · 동선 52810,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558140,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,row-house,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52811,False,False,미보급 · 동선 52811,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558139,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52812,False,False,미보급 · 동선 52812,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558144,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52813,False,False,미보급 · 동선 52813,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558136,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52814,False,False,미보급 · 동선 52814,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000003558135,26,26230,2623068000,부산광역시 부산진구 마철로 114 (당감동),35.157595,129.037719,multi-unit,1,1,20240411,,,,마라40a85b,URBAN,0.000371,0.758732,29.98,ok,52815,False,False,미보급 · 동선 52815,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104312184,26,26710,2671025000,부산광역시 기장군 기장읍 서부리 125번지 125,35.244388,129.210802,detached,1,1,,,,,마라55b95b,URBAN,0.000224,1.36,29.98,ok,52816,False,True,미보급 · 동선 52816,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104314040,26,26710,2671025000,부산광역시 기장군 대청로71번길 17-3 (기장읍 청강리),35.237991,129.218045,multi-unit,4,8,19971015,,,,마라56a94b,URBAN,0.000261,1.179831,29.97,ok,52817,False,False,미보급 · 동선 52817,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022119549,11,11620,1162058500,서울특별시 관악구 관악로16길 48-8 (봉천동),37.479341,126.955148,detached,3,1,20060125,,,,다사51b42a,URBAN,0.000188,1.914735,29.97,ok,52818,False,False,미보급 · 동선 52818,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100251990,26,26710,2671025600,부산광역시 기장군 구연2로 18 (정관읍 매학리),35.320109,129.181475,multi-family,4,4,20170410,,,,마마52b04a,URBAN,0.000264,1.588535,29.97,ok,52819,False,False,미보급 · 동선 52819,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032123467,26,26230,2623078000,부산광역시 부산진구 범천동 944번지 944,35.145204,129.056511,detached,1,1,,,,,마라41b84a,URBAN,0.00019,1.36,29.97,ok,52820,False,True,미보급 · 동선 52820,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032119522,26,26230,2623051000,부산광역시 부산진구 가야대로755번길 29-18 (부전동),35.159291,129.053581,detached,1,1,,,,,마라41a85b,URBAN,0.000234,1.36,29.97,ok,52821,False,False,미보급 · 동선 52821,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103216956,26,26230,2623057000,부산광역시 부산진구 진연로9번길 24 (양정동),35.17777,129.073473,detached,1,1,,,,,마라43a88a,URBAN,0.000199,1.36,29.97,ok,52822,False,False,미보급 · 동선 52822,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104311257,26,26710,2671025000,부산광역시 기장군 차성로417번길 33 (기장읍 교리),35.257153,129.215488,detached,1,1,,,,,마라56a97a,URBAN,0.000312,1.36,29.97,ok,52823,False,False,미보급 · 동선 52823,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032139194,26,26230,2623067000,부산광역시 부산진구 당감로4번길 28 (당감동),35.162208,129.041429,detached,2,1,20010713,,,,마라40a86a,URBAN,0.000147,2.065122,29.96,ok,52824,False,False,미보급 · 동선 52824,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
